time,open,high,low,close,tick_volume,spread,real_volume,date
939168000,1.5778,1.5888,1.5683,1.5683,316.0,160,0.0,1999-10-06
939254400,1.5692,1.5787,1.5663,1.5744,197.0,160,0.0,1999-10-07
939340800,1.5751,1.5767,1.5624,1.5628,164.0,160,0.0,1999-10-08
939600000,1.561,1.5683,1.561,1.5653,104.0,160,0.0,1999-10-11
939686400,1.5649,1.5892,1.5635,1.5888,276.0,160,0.0,1999-10-12
939772800,1.5883,1.6021,1.5855,1.6009,207.0,160,0.0,1999-10-13
939859200,1.6011,1.6032,1.5847,1.5936,296.0,160,0.0,1999-10-14
939945600,1.5941999999999998,1.6229,1.5927,1.6178,369.0,160,0.0,1999-10-15
940204800,1.6215000000000002,1.6245,1.6137,1.6153,155.0,160,0.0,1999-10-18
940291200,1.6146,1.6192,1.6069,1.6113,214.0,160,0.0,1999-10-19
940377600,1.6126,1.6161,1.5955,1.5987,274.0,160,0.0,1999-10-20
940464000,1.5993,1.6099,1.5963,1.5998,268.0,160,0.0,1999-10-21
940550400,1.6002999999999998,1.6026,1.5731000000000002,1.5778,366.0,160,0.0,1999-10-22
940809600,1.5784,1.5848,1.5686,1.5709,250.0,160,0.0,1999-10-25
940896000,1.5707,1.6026,1.5508,1.5604,934.0,160,0.0,1999-10-26
940982400,1.5608,1.5664,1.5432,1.5485,342.0,160,0.0,1999-10-27
941068800,1.5487,1.5526,1.5392,1.5492,264.0,160,0.0,1999-10-28
941155200,1.5493,1.554,1.5369000000000002,1.5469,319.0,160,0.0,1999-10-29
941414400,1.5505,1.5794,1.5382,1.5413,733.0,160,0.0,1999-11-01
941500800,1.5404,1.5491,1.5383,1.5463,158.0,160,0.0,1999-11-02
941587200,1.5465,1.5470000000000002,1.5354,1.5386,154.0,160,0.0,1999-11-03
941673600,1.5385,1.5421,1.5133,1.5183,375.0,160,0.0,1999-11-04
941760000,1.5179,1.5318,1.5106000000000002,1.529,314.0,160,0.0,1999-11-05
942019200,1.5318,1.5356999999999998,1.5192,1.5275,288.0,160,0.0,1999-11-08
942105600,1.5274,1.5367,1.5255,1.5336,163.0,160,0.0,1999-11-09
942192000,1.5322,1.5379,1.5271,1.5334,205.0,160,0.0,1999-11-10
942278400,1.5328,1.5341,1.5234,1.5243,130.0,160,0.0,1999-11-11
942364800,1.5239,1.5253,1.5046,1.509,266.0,160,0.0,1999-11-12
942624000,1.5065,1.5143,1.5045,1.5137,125.0,160,0.0,1999-11-15
942710400,1.5129,1.5197,1.505,1.5061,227.0,160,0.0,1999-11-16
942796800,1.5067,1.5311,1.5051,1.5295999999999998,292.0,160,0.0,1999-11-17
942883200,1.5282,1.539,1.502,1.5081,540.0,160,0.0,1999-11-18
942969600,1.5074,1.5184,1.4965,1.5053999999999998,419.0,160,0.0,1999-11-19
943228800,1.5053999999999998,1.5119,1.5042,1.5072,137.0,160,0.0,1999-11-22
943315200,1.5078,1.5184,1.5006,1.5074999999999998,354.0,160,0.0,1999-11-23
943401600,1.5063,1.5076,1.4907,1.4907,183.0,160,0.0,1999-11-24
943574400,1.4926,1.5074999999999998,1.4792,1.4928,565.0,160,0.0,1999-11-26
943833600,1.4894,1.5074999999999998,1.472,1.4883,700.0,160,0.0,1999-11-29
943920000,1.4892,1.4934,1.4717,1.4865,408.0,160,0.0,1999-11-30
944006400,1.4859,1.4943,1.4785,1.4843,301.0,160,0.0,1999-12-01
944092800,1.4845,1.4973,1.4751,1.4837,437.0,160,0.0,1999-12-02
944179200,1.4836,1.4874,1.4766,1.4817,198.0,160,0.0,1999-12-03
944438400,1.4822,1.5154999999999998,1.4719,1.5057,638.0,160,0.0,1999-12-06
944524800,1.5055,1.5488,1.4997,1.5137,901.0,160,0.0,1999-12-07
944611200,1.5135999999999998,1.5211,1.5104,1.5182,169.0,160,0.0,1999-12-08
944697600,1.5182,1.5201,1.496,1.5055,356.0,160,0.0,1999-12-09
944784000,1.506,1.5101,1.4946,1.4957,208.0,160,0.0,1999-12-10
945043200,1.4952,1.5015,1.4946,1.4984,107.0,160,0.0,1999-12-13
945129600,1.499,1.4997,1.4835,1.4884,219.0,160,0.0,1999-12-14
945216000,1.4881,1.4946,1.4837,1.491,190.0,160,0.0,1999-12-15
945302400,1.4909,1.5074,1.4906,1.4984,262.0,160,0.0,1999-12-16
945648000,1.4882,1.5005,1.485,1.498,213.0,160,0.0,1999-12-20
945820800,1.4884,1.4938,1.4816,1.4888,241.0,160,0.0,1999-12-22
945907200,1.4928,1.5034,1.4862,1.4935,338.0,160,0.0,1999-12-23
946252800,1.4856,1.4904,1.4764,1.4764,189.0,160,0.0,1999-12-27
946339200,1.4765,1.5133,1.4565,1.4593,965.0,160,0.0,1999-12-28
946425600,1.4589,1.4675,1.4546,1.4598,250.0,160,0.0,1999-12-29
946512000,1.4595,1.4658,1.4543,1.4658,168.0,160,0.0,1999-12-30
946598400,1.4655,1.468,1.4522,1.4546,208.0,160,0.0,1999-12-31
946857600,1.4574,1.4855,1.45,1.4812,473.0,160,0.0,2000-01-03
946944000,1.4808,1.4978,1.4601,1.4964,599.0,160,0.0,2000-01-04
947030400,1.4957,1.5118,1.4929,1.4958,378.0,160,0.0,2000-01-05
947116800,1.4956,1.519,1.495,1.5059,378.0,160,0.0,2000-01-06
